"","logFC","logCPM","LR","PValue","FDR","gene","logFDR","Significant"
"ENSMUSG00000039157",-0.102605510763088,6.65165904212155,0.25752150375138,0.61182805084679,0.999703132653124,"Eeig1",0.213370615535871,FALSE
"ENSMUSG00000035298",-0.277802378024255,-0.275771823288558,0.25751894428235,0.611829819873816,0.999703132653124,"Klhl35",0.213369359827565,FALSE
"ENSMUSG00000049252",-0.194615109451608,5.7346932430742,0.25750006312921,0.611842870293296,0.999703132653124,"Lrp1b",0.213360096361587,FALSE
"ENSMUSG00000048503",0.2227217398803,2.25223164488445,0.257473471004281,0.611861251461538,0.999703132653124,"Tlcd5",0.213347049351616,FALSE
"ENSMUSG00000086496",-0.324219875425133,-0.44282774281722,0.257372417841473,0.611931112923588,0.999703132653124,"Gm14204",0.21329746504568,FALSE
"ENSMUSG00000004789",-0.120653254978455,5.75909519284298,0.257371282439939,0.61193189796295,0.999703132653124,"Dlst",0.213296907894659,FALSE
"ENSMUSG00000047407",0.377081662510053,2.96403107071921,0.25707877591604,0.612134215405049,0.999703132653124,"Tgif1",0.213153344816592,FALSE
"ENSMUSG00000036381",-0.15202464367535,4.52542811227549,0.257078021211044,0.612134737597552,0.999703132653124,"P2ry14",0.213152974333747,FALSE
"ENSMUSG00000025968",0.0977028302643023,6.30162416171935,0.257038971255082,0.612161758203878,0.999703132653124,"Ndufs1",0.213133804303828,FALSE
"ENSMUSG00000085030",-0.333708348539816,-0.112165888857345,0.25702395092194,0.612172152206354,0.999703132653124,"2810455O05Rik",0.213126430403812,FALSE
"ENSMUSG00000014748",-0.0955446489987732,7.05552556332,0.257002079335241,0.612187287927962,0.999703132653124,"Tex261",0.213115692772103,FALSE
"ENSMUSG00000085897",-0.779561315593543,-2.27381238130284,0.256870896230343,0.612278087130608,0.999703132653124,"Gm11604",0.213051283286059,FALSE
"ENSMUSG00000055900",0.255956699950161,1.11135621935967,0.256781546003263,0.612339948131459,0.999703132653124,"Tmem69",0.213007406925327,FALSE
"ENSMUSG00000072878",0.871450908239923,-1.86142402674451,0.256775054726655,0.612344442848146,0.999703132653124,"Nup50l",0.213004219115195,FALSE
"ENSMUSG00000105430",-0.801527545270974,-2.20276445286288,0.256736746106863,0.612370970115819,0.999703132653124,"Gm43301",0.212985405526585,FALSE
"ENSMUSG00000028706",0.178488973410046,3.31325826203241,0.25672303883097,0.612380462489198,0.999703132653124,"Nsun4",0.212978673572216,FALSE
"ENSMUSG00000021124",0.09506812306656,7.10940298627114,0.25664429548158,0.61243499891645,0.999703132653124,"Vti1b",0.212939998571483,FALSE
